"location","year","multiplier_type","sna2_cfc","sna2_consumption","sna2_gdi","sna2_gdp","sna2_gndi","sna2_gni_mkt","sna2_net_primary","sna2_net_secondary","sna2_nndi","sna2_nni_mkt","sna2_saving_net"
"NZL",2004,"AIC_CURRENT_PER_CAPITA",3576.1894137154,19505.9768226965,26249.1433941145,26206.9379361924,24784.9806796973,24730.6374006982,-1476.30053549421,54.3432789991334,21208.7912659819,21154.4479869828,1702.6958534781
"NZL",2004,"CURRENT_LCU_MILLIONS",21091.078,115039.2306,154808,154559.0874,146172.8953,145852.3982,-8706.6892,320.4971,125081.8173,124761.3202,10041.8873
"NZL",2004,"GDP_CONSTANT_PER_CAPITA",4061.00675869608,22150.3658078452,29807.6909250548,29759.7637517294,28145.0343956565,28083.3238994342,-1676.43985229518,61.7104962222648,24084.0276369604,24022.3171407382,1933.52716230836
"NZL",2004,"GDP_CURRENT_PER_CAPITA",3411.20771387194,18606.1002107437,25038.181726372,24997.9233488154,23641.5657846581,23589.7295447185,-1408.19380409695,51.8362399396364,20230.3580707862,20178.5218308465,1624.14474118358
"NZL",2005,"AIC_CONSTANT_PER_CAPITA",4246.31545759984,23212.6166003686,30622.9226432657,30532.1179817036,28587.5892836838,28559.3884880234,-1972.72949368021,28.2007769218399,24341.2738073454,24313.0730304236,1128.27207343961
"NZL",2005,"AIC_CURRENT_PER_CAPITA",3676.37379331353,20097.012620929,26512.7052863859,26434.0884522362,24750.5549472179,24726.1392703443,-1707.94918189191,24.4156606502181,21074.181137681,21049.7654770307,976.835075947341
"NZL",2005,"CURRENT_LCU_MILLIONS",22660.847,123876.2307,163422,162937.4127,152560.2592,152409.7631,-10527.6496,150.496,129899.4121,129748.9161,6021.1261
"NZL",2005,"GDP_CONSTANT_PER_CAPITA",4227.78548119475,23111.3219033071,30489.2910184606,30398.8826082493,28462.8394010634,28434.7616674042,-1964.12094084505,28.0777150023512,24235.0539012118,24206.9761862095,1123.34854500464
"NZL",2005,"GDP_CURRENT_PER_CAPITA",3559.00724057443,19455.4246801264,25666.2992900995,25590.1922624412,23960.4047949625,23936.7685774117,-1653.42368502954,23.6362018453013,20401.3975386825,20377.7613368372,945.65006269676
"NZL",2006,"AIC_CONSTANT_PER_CAPITA",4446.03499786534,23687.5350012089,30859.6934221389,30907.1052733374,28940.3631819876,28833.0693247183,-2074.03594861918,107.29383931178,24494.3281841222,24387.0343268529,806.719287588206
"NZL",2006,"AIC_CURRENT_PER_CAPITA",4050.52265446496,21580.3288091288,28114.4631961359,28157.6573629523,26365.8735824991,26268.1244195342,-1889.53294341818,97.7491466049073,22315.3509280342,22217.6017650692,734.954797193171
"NZL",2006,"CURRENT_LCU_MILLIONS",24758.5811,131908.4885,171848,172112.0218,161159.849,160562.363,-11549.6588,597.4859,136401.2679,135803.7819,4492.3679
"NZL",2006,"GDP_CONSTANT_PER_CAPITA",4433.75239188319,23622.0958719064,30774.4405046031,30821.7213759314,28860.4126017255,28753.4151542176,-2068.30622171376,106.997429599933,24426.6602098423,24319.6627623345,804.490646753753
"NZL",2006,"GDP_CURRENT_PER_CAPITA",3981.25706442964,21211.2963815548,27633.6944045676,27676.149933508,25915.0063867619,25818.9287743661,-1857.22115914195,96.0775963155699,21933.7493223323,21837.6717099364,722.386770294035
"NZL",2007,"AIC_CONSTANT_PER_CAPITA",4543.36025679777,24432.3136006221,32393.7737211695,32521.7295015889,30324.4497574496,30204.1732322075,-2317.5562693814,120.276560053332,25781.0895006518,25660.8129754097,1348.69325814523
"NZL",2007,"AIC_CURRENT_PER_CAPITA",4250.98256637433,22860.027226993,30309.1455584513,30428.8670335459,28372.9882658852,28260.4518648408,-2168.41516870503,112.536433615449,24122.0056995109,24009.4692984665,1261.90114886528
"NZL",2007,"CURRENT_LCU_MILLIONS",26102.8347,140370.2562,186111,186846.1406,174222.1736,173531.1524,-13314.9882,691.0214,148119.3389,147428.3177,7748.6079
"NZL",2007,"GDP_CONSTANT_PER_CAPITA",4427.59427287569,23809.7719874544,31568.3720634054,31693.0674977414,29551.7750047015,29434.5631561525,-2258.5043415889,117.21188247323,25124.1807318258,25006.9688832768,1314.32820822328
"NZL",2007,"GDP_CURRENT_PER_CAPITA",4094.42188127809,22018.1085721656,29192.8811374095,29308.1933551456,27328.0311502594,27219.6393853716,-2088.553969774,108.391796259255,23233.6092689813,23125.2175040935,1215.42622093854
"NZL",2008,"AIC_CONSTANT_PER_CAPITA",4729.69701842587,24334.3477589026,31053.3465176256,31370.0048725793,29222.0199591621,29096.3074910859,-2273.69738149339,125.712468076215,24492.3229407363,24366.61047266,157.862369762553
"NZL",2008,"AIC_CURRENT_PER_CAPITA",4669.14838815583,24022.8243315929,30655.8078191385,30968.4123774999,28847.9255350673,28723.8224127314,-2244.58996476845,124.103122335837,24178.7771469114,24054.6740245756,155.841447444893
"NZL",2008,"CURRENT_LCU_MILLIONS",28588.9654,147090.5691,187704,189618.0623,176634.4259,175874.5486,-13743.5137,759.8773,148045.4605,147285.5832,954.2095
"NZL",2008,"GDP_CONSTANT_PER_CAPITA",4664.51002792077,23998.9599126775,30625.3541543284,30937.6481694317,28819.2678314473,28695.2879939034,-2242.3601755283,123.979837543871,24154.7578035265,24030.7779659826,155.686633608898
"NZL",2008,"GDP_CURRENT_PER_CAPITA",4490.30746222712,23102.6856275451,29481.608029435,29782.2389934662,27742.9724933304,27623.6228539563,-2158.61613950992,119.349639374043,23252.6650311032,23133.3153917292,149.872301373243
"NZL",2009,"AIC_CONSTANT_PER_CAPITA",4807.83257756964,24292.1381300514,30912.2130845955,31136.0418229159,29958.8466765548,29859.4814669576,-1276.56035595829,99.3652256258565,25151.0141150139,25051.648889388,858.871496917196
"NZL",2009,"AIC_CURRENT_PER_CAPITA",4718.80349346346,23842.3082381394,30339.7958936442,30559.4798812381,29404.083456859,29306.5582434472,-1252.92163779088,97.5252291437109,24685.2799791274,24587.7547499837,842.967336050162
"NZL",2009,"CURRENT_LCU_MILLIONS",29995.088,151553.701,192855,194251.4219,186907.1412,186287.2219,-7964.2,619.9194,156912.0533,156292.1339,5358.3243
"NZL",2009,"GDP_CONSTANT_PER_CAPITA",4815.89788434921,24332.8890387383,30964.0693998353,31188.2736186683,30009.1036864049,29909.5717882042,-1278.70183046417,99.5319142563285,25193.2058181113,25093.6739038549,860.312283798832
"NZL",2009,"GDP_CURRENT_PER_CAPITA",4723.55230088167,23866.3021447273,30370.3286013542,30590.2336697689,29433.6745025211,29336.0511437939,-1254.18252597498,97.6233744748869,24710.1222173872,24612.4988429123,843.815663289109
"NZL",2010,"AIC_CONSTANT_PER_CAPITA",4665.64772411508,24577.4752398119,31381.9962990061,31662.7075321677,30062.1377212124,30089.5051005768,-1573.2024315909,-27.3655583587528,25396.4899970974,25423.8573764617,819.044500376775
"NZL",2010,"AIC_CURRENT_PER_CAPITA",4665.64772411508,24577.4752398119,31381.9962990061,31662.7075321677,30062.1377212124,30089.5051005768,-1573.2024315909,-27.3655583587528,25396.4899970974,25423.8573764617,819.044500376775
"NZL",2010,"CURRENT_LCU_MILLIONS",29976.8868,157910.8061,201630,203433.5757,193149.8803,193325.7163,-10107.8594,-175.8243,163172.9935,163348.8295,5262.3785
"NZL",2010,"GDP_CONSTANT_PER_CAPITA",4592.29055023997,24191.0478386904,30888.5825877317,31164.8802466251,29589.475918549,29616.4130053312,-1548.46724129386,-26.9352944079756,24997.1853683091,25024.1224550913,806.166805064493
"NZL",2010,"GDP_CURRENT_PER_CAPITA",4592.29055023997,24191.0478386904,30888.5825877317,31164.8802466251,29589.475918549,29616.4130053312,-1548.46724129386,-26.9352944079756,24997.1853683091,25024.1224550913,806.166805064493
"NZL",2011,"AIC_CONSTANT_PER_CAPITA",4571.19519330362,25112.5307579691,31748.0302511552,32192.0451437381,30682.5846076471,30734.2671702358,-1457.77797350228,-51.7781237068056,26111.3894143435,26163.0719769322,998.753191923962
"NZL",2011,"AIC_CURRENT_PER_CAPITA",4667.28438404488,25640.4108103311,32415.3923753829,32868.7407201377,31327.5504426476,31380.3194028641,-1488.42131727361,-52.8665300851585,26660.2660586027,26713.0350188192,1019.74756689679
"NZL",2011,"CURRENT_LCU_MILLIONS",30279.7478,166346.2324,210300,213241.1693,203242.4529,203584.7999,-9656.3694,-342.98,172962.7051,173305.0521,6615.7741
"NZL",2011,"GDP_CONSTANT_PER_CAPITA",4513.45358048454,24795.3187452206,31347.0011126017,31785.4073766029,30295.0137764346,30346.0435043942,-1439.36387220872,-51.1240819857353,25781.5601959501,25832.5899239096,986.137318466103
"NZL",2011,"GDP_CURRENT_PER_CAPITA",4638.70932800632,25483.4295519657,32216.9318622835,32667.5046199323,31135.7501502742,31188.1960369706,-1479.30858296167,-52.5428592017404,26497.0408222679,26549.4867089643,1013.50424819762
"NZL",2012,"AIC_CONSTANT_PER_CAPITA",4614.90761249917,25384.1856222867,32063.9206424053,32385.2220053123,30976.3175322619,31037.1847312617,-1348.03727405064,-60.8671989997771,26361.4099197627,26422.2771187625,977.224684658483
"NZL",2012,"AIC_CURRENT_PER_CAPITA",4772.62824177815,26251.7240577774,33159.7479406972,33492.030206669,32034.9745421448,32097.9219589376,-1394.10824773145,-62.9474167928036,27262.3463003666,27325.2937171594,1010.62264300414
"NZL",2012,"CURRENT_LCU_MILLIONS",30989.9355,170459.3767,215315,217472.5965,208011.5493,208420.2835,-9052.313,-408.7342,177021.6138,177430.348,6562.2397
"NZL",2012,"GDP_CONSTANT_PER_CAPITA",4616.51406517682,25393.021875661,32075.0821163712,32396.4953245151,30987.1004107986,31047.9887977143,-1348.50652680071,-60.8883869157712,26370.5863456217,26431.4747325375,977.564857277993
"NZL",2012,"GDP_CURRENT_PER_CAPITA",4690.00153355583,25797.2378849246,32585.6657622786,32912.1953510154,31480.3651402993,31542.2227722655,-1369.97257874988,-61.8576319662464,26790.3636067435,26852.2212387097,993.12611530156
"NZL",2013,"AIC_CONSTANT_PER_CAPITA",4667.4135112283,25973.754026184,33579.5089993043,34007.2580893916,32601.095984916,32666.0535174527,-1341.20457193885,-64.922450034875,27933.6824883054,27998.6400062244,1959.92930994856
"NZL",2013,"AIC_CURRENT_PER_CAPITA",4945.05423080685,27518.800707957,35576.9834076105,36030.1771181252,34540.3695732806,34609.1910994473,-1420.98601867789,-68.7843567849674,29595.315357961,29664.1368686404,2076.5155482641
"NZL",2013,"CURRENT_LCU_MILLIONS",31929.8563,177686.8991,229718,232644.2389,223024.6597,223469.0353,-9175.2036,-444.1356,191094.8035,191539.179,13407.9102
"NZL",2013,"GDP_CONSTANT_PER_CAPITA",4493.25500106902,25004.5769233707,32326.5329676906,32738.3211526486,31384.6281719327,31447.1618979943,-1291.15925465429,-62.4999526181015,26891.3731849359,26953.9068969253,1886.79707775679
"NZL",2013,"GDP_CURRENT_PER_CAPITA",4951.08115847428,27552.340041121,35620.3438836771,36074.0899371156,34582.466646297,34651.3720506864,-1422.71788642924,-68.8681897064368,29631.3855033289,29700.2908922121,2079.04636156271
"NZL",2014,"AIC_CONSTANT_PER_CAPITA",4755.45273451655,26334.9512977261,NA,34527.4942255573,33069.6976889843,33132.5499986873,-1394.94422687002,-62.5761801597653,28314.2449544677,28377.0972641708,1979.29388493604
"NZL",2014,"AIC_CURRENT_PER_CAPITA",5082.00054465814,28143.3218476086,NA,36898.4309709056,35340.5303447272,35407.6986018787,-1490.73236902687,-66.8731663225926,30258.5298000691,30325.6980572206,2115.20819632457
"NZL",2014,"CURRENT_LCU_MILLIONS",33343.1618,184649.1998,NA,242091.7399,231870.306,232310.999,-9780.7409,-438.7569,198527.1442,198967.8372,13877.946
"NZL",2014,"GDP_CONSTANT_PER_CAPITA",4590.36619132623,25420.7279172116,NA,33328.8649919308,31921.6761691409,31982.3465476757,-1346.51844425509,-60.4038348868014,27331.3099778146,27391.9803563494,1910.58228087569
"NZL",2014,"GDP_CURRENT_PER_CAPITA",5104.37548926878,28267.2307811017,NA,37060.8867482985,35496.127024032,35563.5910084311,-1497.29573986738,-67.1675943493622,30391.7515347632,30459.2155191623,2124.52099859935
"NZL",2015,"AIC_CONSTANT_PER_CAPITA",4961.01998992949,26658.4311174657,NA,35138.8286771085,33900.9308411543,33953.8994615852,-1184.92921552337,-52.9686204308498,28939.9108512248,28992.8794716557,2281.48186328598
"NZL",2015,"AIC_CURRENT_PER_CAPITA",5272.49744041641,28332.1796964485,NA,37345.0186928029,36029.3994885234,36085.6937417639,-1259.32495103903,-56.2942532404538,30756.902048107,30813.1963013475,2424.72461488767
"NZL",2015,"CURRENT_LCU_MILLIONS",35876.3767,192784.532,NA,254111.8272,245159.7792,245542.8299,-8568.9973,-383.0507,209283.4025,209666.4532,16498.8859
"NZL",2015,"GDP_CONSTANT_PER_CAPITA",4797.52404367441,25779.8727907358,NA,33980.789391534,32783.6878592567,32834.9108397311,-1145.8785518029,-51.2229804743999,27986.1638155823,28037.3867960567,2206.29308419238
"NZL",2015,"GDP_CURRENT_PER_CAPITA",5246.12225708411,28190.4505743119,NA,37158.2036728428,35849.1657325849,35905.178379003,-1253.02529383977,-56.0126464181554,30603.0434755008,30659.0561219189,2412.59515309642
"NZL",2016,"AIC_CONSTANT_PER_CAPITA",5085.02512356842,27378.0990074565,NA,36139.5957308671,34940.0409895122,34978.6125654642,-1160.9831654029,-38.5715759520037,29855.0158659438,29893.5874285037,2476.91225158755
"NZL",2016,"AIC_CURRENT_PER_CAPITA",5497.37923566521,29598.2397998378,NA,39070.2225315232,37773.3936728802,37815.0930894165,-1255.12944210666,-41.6994165363392,32276.0144372149,32317.7138392731,2677.76965689538
"NZL",2016,"CURRENT_LCU_MILLIONS",37970.1914,204433.9279,NA,269856.556,260899.4079,261187.4242,-8669.1318,-288.0163,222929.2165,223217.2327,18495.2542
"NZL",2016,"GDP_CONSTANT_PER_CAPITA",4854.03951878492,26134.4578054202,NA,34497.9664028556,33352.9010436905,33389.7205184076,-1108.24588444806,-36.8194747170596,28498.8615249056,28535.6809868388,2364.39932185258
"NZL",2016,"GDP_CURRENT_PER_CAPITA",5457.0596717928,29381.1567009717,NA,38783.6688365099,37496.3513416924,37537.7449211715,-1245.9239153384,-41.3935794790061,32039.2916698997,32080.6852350067,2658.13002497471
"NZL",2017,"AIC_CONSTANT_PER_CAPITA",5167.8873744015,27835.8814962071,NA,36764.956840357,35335.1747721959,35390.7921051014,-1374.16473525559,-55.617332905473,30167.2873977944,30222.9047306999,2335.848727263
"NZL",2017,"AIC_CURRENT_PER_CAPITA",5697.70615955054,30689.6536180466,NA,40534.1498118797,38957.7845573022,39019.1038542054,-1515.04595767428,-61.319296903212,33260.0783977517,33321.3976946549,2575.32308986242
"NZL",2017,"CURRENT_LCU_MILLIONS",40016.9303,215543.8865,NA,284685.1351,273613.7852,274044.4515,-10640.6836,-430.6663,233596.8549,234027.5212,18087.3709
"NZL",2017,"GDP_CONSTANT_PER_CAPITA",4866.60012423684,26213.0527493107,NA,34621.5640095223,33275.1380744273,33327.5129231069,-1294.05108641541,-52.3748486796005,28408.5379501904,28460.91279887,2199.66901032031
"NZL",2017,"GDP_CURRENT_PER_CAPITA",5630.80827320893,30329.3203712781,NA,40058.2304030622,38500.3735623412,38560.972897344,-1497.25750571824,-60.599335002772,32869.5652891323,32930.1646241351,2545.08571599053
"PER",2007,"CURRENT_LCU_MILLIONS",NA,225740,319693,319693,303198,294992,-24701,8206,303198,294992,77458
"PER",2007,"GDP_CONSTANT_PER_CAPITA",NA,5943.9599823669,8417.836443,8417.836443,7983.50659490422,7767.43440736412,-650.402035635885,216.072187540103,7983.50659490422,7767.43440736412,2039.54661253732
"PER",2007,"GDP_CURRENT_PER_CAPITA",NA,5715.85676045306,8094.796648,8094.796648,7677.134482395,7469.354201646,-625.442446353996,207.780280748994,7677.134482395,7469.354201646,1961.27772194194
"PER",2008,"CURRENT_LCU_MILLIONS",NA,256780,352719,352719,337470,328417,-24302,9053,337470,328417,80690
"PER",2008,"GDP_CONSTANT_PER_CAPITA",NA,6612.01376067442,9082.416394,9082.416394,8689.75887458056,8456.64663618432,-625.769757815678,233.112238396236,8689.75887458056,8456.64663618432,2077.74511390614
